0,1,2
1383,001000000001000000000000000000000000000,65.0
1384,001000000010000000000000000000000000000,190.0
1447,001000000000100000000000000000000000000,65.0
1385,001000000010000000000000000000000000000,175.0
1386,001000000010000000000000000000000000000,410.0
1387,001000000000000001000000000000000000000,51.0
1388,001000000000000001000000000000000000000,57.0
1389,001000000000000001000000000000000000000,74.0
1390,001000000000000001000000000000000000000,81.0
1448,001000000000100000000000000000000000000,388.0
1391,001000000000000001000000000000000000000,94.0
1392,001000000000000001000000000000000000000,94.0
1393,001000000000000001000000000000000000000,117.0
1394,001000000000000001000000000000000000000,129.0
1395,001000000000000001000000000000000000000,167.0
1396,010000000000000010000000000000000000000,2300.0
1397,001000000000000001000000000000000000000,245.0
1398,001000000000000001000000000000000000000,105.0
1399,001000000000000000001000000000000000000,18.0
1400,001000000010000000000000000000000000000,25.0
1401,001000000010000000000000000000000000000,140.0
1402,001000000010000000000000000000000000000,200.0
1403,001000000000000001000000000000000000000,135.0
1404,001000000000000000001000000000000000000,130.0
1405,001000000000000000001000000000000000000,30.0
1406,001000000000000000001000000000000000000,25.0
1408,001000000000000000001000000000000000000,60.0
1409,001000000000000000001000000000000000000,68.0
1410,001000000000000000001000000000000000000,75.0
1411,001000000000000000001000000000000000000,65.0
1412,001000000010000000000000000000000000000,185.0
1413,001000000000000000000100000000000000000,48.0
1414,001000000000000000000100000000000000000,35.0
1416,001000000001000000000000000000000000000,75.0
1417,001000000001000000000000000000000000000,59.0
1418,001000000001000000000000000000000000000,150.0
1419,001000000001000000000000000000000000000,23.0
1420,001000000001000000000000000000000000000,95.0
1421,001000000001000000000000000000000000000,115.0
1422,001000000001000000000000000000000000000,95.0
1423,001000000001000000000000000000000000000,100.0
2051,010000000000000010000000000000000000000,1500.0
1424,001000000001000000000000000000000000000,48.0
1425,001000000001000000000000000000000000000,48.0
1426,001000000010000000000000000000000000000,120.0
1427,001000000010000000000000000000000000000,45.0
1428,001000000010000000000000000000000000000,470.0
1429,001000000010000000000000000000000000000,760.0
1430,001000000010000000000000000000000000000,780.0
2112,001000000000000001000000000000000000000,85.0
1431,001000000010000000000000000000000000000,256.0
1432,001000000000100000000000000000000000000,50.0
1433,001000000000100000000000000000000000000,55.0
1434,001000000000100000000000000000000000000,65.0
1435,001000000000100000000000000000000000000,233.0
1436,001000000000100000000000000000000000000,85.0
1437,001000000000100000000000000000000000000,480.0
1438,001000000000100000000000000000000000000,480.0
1439,001000000000100000000000000000000000000,350.0
1440,001000000000100000000000000000000000000,380.0
1441,001000000000100000000000000000000000000,40.0
1442,001000000000100000000000000000000000000,45.0
1443,001000000000100000000000000000000000000,120.0
2155,001000000000000100000000000000000000000,35.0
1458,001000000000100000000000000000000000000,480.0
1459,001000000000100000000000000000000000000,155.0
1460,001000000000000100000000000000000000000,117.0
1461,001000000000000000001000000000000000000,8.0
1462,001000000000000000001000000000000000000,8.0
1463,001000000000000000001000000000000000000,11.0
1464,001000000000000000001000000000000000000,10.0
1465,001000000000000000001000000000000000000,40.0
1466,001000000000000000001000000000000000000,0.0
1476,001000000000000000001000000000000000000,65.0
1467,001000000000000000001000000000000000000,238.0
1468,001000000000000000001000000000000000000,95.0
1469,001000000000000000001000000000000000000,95.0
1470,001000000000000000001000000000000000000,160.0
1471,001000000000000000001000000000000000000,170.0
1472,001000000000000000001000000000000000000,150.0
1473,001000000000000000001000000000000000000,170.0
1474,001000000000000000001000000000000000000,230.0
1475,001000000000000000001000000000000000000,0.0
1539,001000010000000000000000000000000000000,12.0
1477,001000000010000000000000000000000000000,39.0
1478,001000000010000000000000000000000000000,39.0
1479,001000000000000100000000000000000000000,125.0
1480,001000000000000000100000000000000000000,265.0
1481,001000000000000000100000000000000000000,100.0
1482,001000000000000000100000000000000000000,0.0
1483,001000000000000000100000000000000000000,76.0
2052,010000000000000010000000000000000000000,750.0
1484,001000000000000000100000000000000000000,134.0
1485,001000000000000000000100000000000000000,33.0
1486,001000000000000000000100000000000000000,38.0
1487,001000000000000000100000000000000000000,183.0
1488,001000000000000000100000000000000000000,0.0
1489,001000000000000000100000000000000000000,280.0
1490,001000000000000000100000000000000000000,105.0
1516,001000000000000100000000000000000000000,119.0
1491,001000000000000000100000000000000000000,72.0
1492,001000000000000000000100000000000000000,140.0
1493,001000000000000000100000000000000000000,250.0
1494,001000000000000000100000000000000000000,83.0
1495,001000000000000000100000000000000000000,185.0
1496,001000000000000000100000000000000000000,52.0
1517,001000000000000100000000000000000000000,193.0
1497,001000000000100000000000000000000000000,85.0
1498,001000000000100000000000000000000000000,135.0
1499,001000000000001000000000000000000000000,0.0
1500,001000000000001000000000000000000000000,0.0
1507,001000000000000100000000000000000000000,103.0
1501,001000000000001000000000000000000000000,0.0
1502,001000000000001000000000000000000000000,40.0
1503,001000000000001000000000000000000000000,103.0
1504,001000000000001000000000000000000000000,355.0
1505,001000000000000100000000000000000000000,290.0
1506,001000000000000100000000000000000000000,290.0
1508,001000000000000100000000000000000000000,16.0
1509,001000000000000100000000000000000000000,260.0
1510,001000000000000100000000000000000000000,110.0
1511,001000000000000100000000000000000000000,68.0
1512,001000000000000100000000000000000000000,84.0
1513,001000000000000100000000000000000000000,176.0
1514,001000000000000100000000000000000000000,115.0
1515,001000000000000100000000000000000000000,182.0
1519,001000000000000100000000000000000000000,212.0
1520,001000000000000000001000000000000000000,95.0
1521,001000000000000000001000000000000000000,111.0
1522,001000000000000000001000000000000000000,290.0
1523,001000000000000000001000000000000000000,145.0
1524,001000000000000000001000000000000000000,145.0
1525,001000000000010000000000000000000000000,0.0
1526,001000000000010000000000000000000000000,0.0
1527,001000000000010000000000000000000000000,127.0
1528,001000000000010000000000000000000000000,85.0
1529,001000000000000001000000000000000000000,0.0
1530,001000000000000000001000000000000000000,40.0
2053,010000000000000010000000000000000000000,750.0
1531,001000000000000000000100000000000000000,68.0
1532,001000000000100000000000000000000000000,186.0
1533,001000000000100000000000000000000000000,270.0
1534,001000000000100000000000000000000000000,99.0
1535,001000000000100000000000000000000000000,99.0
1536,001000010000000000000000000000000000000,130.0
1537,001000010000000000000000000000000000000,57.0
1538,001000010000000000000000000000000000000,185.0
2156,001000000000000100000000000000000000000,20.0
1542,001000010000000000000000000000000000000,16.0
1543,001000010000000000000000000000000000000,45.0
1544,001000010000000000000000000000000000000,45.0
1545,001000010000000000000000000000000000000,8.0
1546,001000010000000000000000000000000000000,10.0
1547,001000010000000000000000000000000000000,250.0
2054,010000000000000010000000000000000000000,750.0
1548,001000010000000000000000000000000000000,185.0
1549,001000010000000000000000000000000000000,85.0
1550,001000010000000000000000000000000000000,102.0
1551,001000010000000000000000000000000000000,83.3
1552,001000010000000000000000000000000000000,87.0
1641,000001000000000000000000000001000000000,60.0
1553,001000010000000000000000000000000000000,32.0
1554,001000010000000000000000000000000000000,21.0
1555,001000000001000000000000000000000000000,32.0
1556,001000000001000000000000000000000000000,32.0
1557,001000000001000000000000000000000000000,32.0
1558,001000000001000000000000000000000000000,32.0
2055,010000000000000010000000000000000000000,400.0
1559,001000000001000000000000000000000000000,10.0
1560,001000000001000000000000000000000000000,0.0
1561,001000000001000000000000000000000000000,10.0
1562,001000000001000000000000000000000000000,12.0
1563,001000000001000000000000000000000000000,24.0
1564,001000000001000000000000000000000000000,15.0
1565,001000000001000000000000000000000000000,18.0
1566,001000000000000000000100000000000000000,0.0
1567,001000000000000000000100000000000000000,40.0
1568,001000000000000000000100000000000000000,0.0
1569,001000000000000000000100000000000000000,90.0
1570,001000000000000000000100000000000000000,110.0
1571,001000000000000000000100000000000000000,23.0
1572,001000000010000000000000000000000000000,420.0
1573,001000000010000000000000000000000000000,362.0
1574,001000000010000000000000000000000000000,58.0
1575,001000000010000000000000000000000000000,86.0
1576,001000000000000000000100000000000000000,135.0
1577,001000000000000000000100000000000000000,95.0
1578,001000000010000000000000000000000000000,250.0
1579,001000000010000000000000000000000000000,76.0
1580,001000000010000000000000000000000000000,165.0
1642,000001000000000000000000000001000000000,40.0
1581,001000000010000000000000000000000000000,328.0
1582,001000000010000000000000000000000000000,208.0
1583,010000000000000010000000000000000000000,700.0
1584,010000000000000010000000000000000000000,640.0
1586,001000000001000000000000000000000000000,7.0
1587,001000000010000000000000000000000000000,65.0
2056,010000000000000010000000000000000000000,1100.0
1588,001000000000010000000000000000000000000,680.0
1589,001000000000010000000000000000000000000,270.0
1590,001000000000010000000000000000000000000,450.0
1591,001000000000010000000000000000000000000,490.0
1592,001000000000010000000000000000000000000,400.0
1593,001000000000010000000000000000000000000,41.0
1594,001000000000010000000000000000000000000,42.0
2057,010000000000000010000000000000000000000,750.0
1595,001000000000010000000000000000000000000,40.0
1596,001000000000010000000000000000000000000,22.0
1597,001000000000010000000000000000000000000,1800.0
1598,001000000000010000000000000000000000000,350.0
1599,001000000000010000000000000000000000000,780.0
1601,001000000000010000000000000000000000000,160.0
1602,001000000000010000000000000000000000000,350.0
1603,001000000000010000000000000000000000000,6.0
2058,010000000000000010000000000000000000000,500.0
2157,001000000000000100000000000000000000000,129.0
1604,001000010000000000000000000000000000000,73.0
1605,001000010000000000000000000000000000000,54.0
1606,001000010000000000000000000000000000000,40.0
1607,001000010000000000000000000000000000000,20.0
1615,000100000000000000010000000000000000000,35.0
2158,001000000000000000000000000000000000000,128.0
1608,001000010000000000000000000000000000000,10.0
1610,001000000000001000000000000000000000000,40.0
1611,001000000000001000000000000000000000000,28.0
1612,001000000000001000000000000000000000000,445.0
1613,001000000000001000000000000000000000000,480.0
1614,001000000000001000000000000000000000000,480.0
1616,000100000000000000010000000000000000000,25.0
1617,000100000000000000000000000010000000000,17.0
1618,000100000000000000000000000010000000000,13.0
1619,000100000000000000000000000010000000000,13.0
1620,000100000000000000000000000010000000000,30.0
1621,001000000000000000001000000000000000000,86.0
1638,000001000000000000000000000001000000000,40.0
2159,001000000000000000000000000000000000000,168.0
1622,001000000000000000001000000000000000000,86.0
1623,001000000000000000001000000000000000000,95.0
1624,001000000000000000000100000000000000000,85.0
1625,001000000001000000000000000000000000000,35.0
1626,001000000001000000000000000000000000000,48.0
1629,001000000000100000000000000000000000000,85.0
1639,000001000000000000000000000001000000000,80.0
1630,000100000000000000000010000000000000000,30.0
1631,001000000000000000100000000000000000000,20.0
1632,001000000000010000000000000000000000000,450.0
1633,001000000001000000000000000000000000000,14.0
1634,000001000000000000000000000001000000000,40.0
1635,000001000000000000000000000001000000000,60.0
1636,000001000000000000000000000001000000000,80.0
1637,000001000000000000000000000001000000000,40.0
1640,000001000000000000000000000001000000000,75.0
1643,000001000000000000000000000001000000000,60.0
1644,000001000000000000000000000001000000000,60.0
1645,000001000000000000000000000001000000000,30.0
1646,000001000000000000000000000001000000000,75.0
1647,000001000000000000000000000001000000000,25.0
1648,001000000001000000000000000000000000000,68.0
1649,001000000000000000000100000000000000000,240.0
1650,001000000000000000001000000000000000000,22.0
1651,001000000000000000000100000000000000000,48.0
1652,001000000000000000100000000000000000000,140.0
2160,001000000000000000000000000000000000000,17.0
1653,001000000000000001000000000000000000000,105.0
1654,001000000000000000001000000000000000000,50.0
1655,001000000000000000100000000000000000000,22.0
1656,001000000000000100000000000000000000000,160.0
1657,010000000000000010000000000000000000000,2000.0
1658,010000000000000010000000000000000000000,2700.0
1659,010000000000000010000000000000000000000,850.0
1660,010000000000000010000000000000000000000,1150.0
1661,010000000000000010000000000000000000000,2500.0
1662,010000000000000010000000000000000000000,480.0
1663,001000010000000000000000000000000000000,75.0
1664,001000010000000000000000000000000000000,145.0
1665,001000010000000000000000000000000000000,95.0
1673,001000001000000000000000000000000000000,63.0
1666,001000010000000000000000000000000000000,200.0
1667,001000010000000000000000000000000000000,90.0
1668,001000010000000000000000000000000000000,165.0
1669,000001100000000000000000000000000100000,50.0
1670,000100000000000000000000000010000000000,15.0
1671,001000000010000000000000000000000000000,115.0
1672,001000000000001000000000000000000000000,26.0
1999,001000000000000000000100000000000000000,44.0
1674,001000000000000000000100000000000000000,240.0
1675,001000000000000000000100000000000000000,240.0
1676,001000000000000000000100000000000000000,450.0
1677,000001100000000000000000000000000010000,1470.0
1682,001000000010000000000000000000010000000,48.0
1815,001000000000010000000000000000000000000,335.0
2161,001000000000000000000000000000000000000,130.0
1683,001000000010000000000000000000010000000,215.0
1684,001000000010000000000000000000010000000,215.0
1685,001000000010000000000000000000010000000,270.0
1687,001000000010000000000000000000010000000,320.0
1688,001000000010000000000000000000010000000,480.0
1693,001000000010000000000000000000010000000,48.0
1694,001000000010000000000000000000010000000,112.0
1695,001000000010000000000000000000010000000,320.0
1697,001000000010000000000000000000010000000,48.0
1816,001000000000010000000000000000000000000,335.0
2028,010000000000000010000000000000000000000,3600.0
1702,001000000010000000000000000000010000000,320.0
1703,001000000010000000000000000000010000000,1160.0
1704,001000000010000000000000000000010000000,370.0
1705,001000000010000000000000000000010000000,370.0
1817,001000000000010000000000000000000000000,400.0
1847,001000000000000001000000000000000000000,46.0
1706,001000000010000000000000000000010000000,425.0
1708,001000000010000000000000000000010000000,630.0
1710,001000000010000000000000000000010000000,630.0
1711,001000000010000000000000000000010000000,23.0
1712,001000000010000000000000000000010000000,710.0
1713,001000000010000000000000000000010000000,168.0
1714,001000000010000000000000000000010000000,78.0
1715,001000000010000000000000000000010000000,23.0
1716,001000000010000000000000000000010000000,480.0
1717,001000000010000000000000000000010000000,23.0
1719,001000000010000000000000000000010000000,78.0
1720,001000000010000000000000000000010000000,112.0
1721,001000000010000000000000000000010000000,138.0
1722,001000000010000000000000000000010000000,168.0
1818,001000000000010000000000000000000000000,1115.0
1848,001000000000000001000000000000000000000,75.0
1723,001000000010000000000000000000010000000,215.0
1724,001000000010000000000000000000010000000,270.0
1725,001000000010000000000000000000010000000,270.0
1726,001000000010000000000000000000010000000,630.0
1728,001000000010000000000000000000010000000,830.0
1729,001000000010000000000000000000010000000,930.0
1730,001000000010000000000000000000010000000,23.0
1731,001000000010000000000000000000010000000,48.0
1732,001000000010000000000000000000010000000,215.0
1733,001000000010000000000000000000010000000,215.0
1734,001000000010000000000000000000010000000,370.0
1735,001000000010000000000000000000010000000,630.0
1736,001000000010000000000000000000010000000,710.0
1737,001000000010000000000000000000010000000,78.0
1742,001000000010000000000000000000010000000,370.0
1738,001000000010000000000000000000010000000,168.0
1739,001000000010000000000000000000010000000,270.0
1740,001000000010000000000000000000010000000,425.0
1741,001000000010000000000000000000010000000,370.0
1743,001000000010000000000000000000010000000,830.0
1744,001000000010000000000000000000010000000,23.0
1745,001000000010000000000000000000010000000,480.0
1747,001000000010000000000000000000010000000,23.0
1748,001000000010000000000000000000010000000,25.0
1750,001000000010000000000000000000010000000,48.0
1751,001000000010000000000000000000010000000,48.0
1752,001000000010000000000000000000010000000,48.0
1753,001000000010000000000000000000010000000,78.0
1754,001000000010000000000000000000010000000,78.0
1755,001000000010000000000000000000010000000,112.0
1756,001000000010000000000000000000010000000,168.0
1757,001000000010000000000000000000010000000,480.0
1758,000001100000000000000000000000000000001,260.0
1759,000001100000000000000000000000000000100,740.0
1760,001000000000000001000000000000000000000,190.0
1761,001000000000000000001000000000000000000,75.0
1769,000001100000000000000000000000000100000,130.0
1770,000001100000000000000000000000000100000,130.0
1771,000001100000000000000000000000000100000,130.0
1762,001000000010000000000000000000000000000,68.0
1763,000001100000000000000000000000000000010,770.0
1764,000001100000000000000000000000000001000,190.0
1765,001000000010000000000000000000000000000,68.0
1766,001000000010000000000000000000000000000,48.0
1767,001000000000000000000100000000000000000,200.0
1768,001000000000000000000100000000000000000,120.0
1772,000100000000000000000000000010000000000,80.0
1773,000100000000000000000000000010000000000,80.0
1774,000100000000000000000000000010000000000,80.0
1775,000100000000000000000000000010000000000,80.0
1849,001000000000000001000000000000000000000,75.0
1776,000100000000000000000000000010000000000,80.0
1777,000100000000000000000000000010000000000,80.0
1778,000100000000000000000000000010000000000,80.0
1779,000100000000000000000000000010000000000,80.0
1788,001000000000000000000100000000000000000,7.0
1780,000100000000000000000000000010000000000,80.0
1781,000100000000000000000000000010000000000,80.0
1782,000100000000000000000000000010000000000,80.0
1783,000100000000000000000000000010000000000,80.0
1789,100000000000000000000000000000000000000,235.0
1790,100000000000000000000000000000000000000,175.0
1791,100000000000000000000000000000000000000,160.0
1792,100000000000000000000000000000000000000,170.0
1784,000100000000000000000000000010000000000,120.0
1785,000100000000000000000000000010000000000,120.0
1786,000100000000000000000000000010000000000,120.0
1787,000100000000000000000000000010000000000,120.0
1793,100000000000000000000000000000000000000,120.0
1794,100000000000000000000000000000000000000,38.0
1808,001000000000000000000100000000000000000,1875.0
1809,001000000000010000000000000000000000000,350.0
1810,001000000000010000000000000000000000000,1115.0
1811,001000000000010000000000000000000000000,800.0
1812,001000000000010000000000000000000000000,1115.0
1813,001000000000010000000000000000000000000,335.0
1814,001000000000010000000000000000000000000,335.0
2029,010000000000000010000000000000000000000,6300.0
1819,001000000000000100000000000000000000000,335.0
1820,000100000000000000000000000010000000000,335.0
1821,001000000000010000000000000000000000000,1025.0
1822,000100000000000000000000000100000000000,135.0
1823,000100000000000000000000000010000000000,65.0
1824,001000010000000000000000000000000000000,25.0
2059,010000000000000010000000000000000000000,500.0
1825,001000010000000000000000000000000000000,80.0
1826,001000010000000000000000000000000000000,35.0
1827,001000010000000000000000000000000000000,11.0
1828,001000000000000000000100000000000000000,190.0
1829,001000010000000000000000000000000000000,11.0
1830,001000010000000000000000000000000000000,10.0
1831,001000000000000001000000000000000000000,160.0
1832,001000000000000000100000000000000000000,185.0
1833,001000000001000000000000000000000000000,25.0
2030,010000000000000010000000000000000000000,6300.0
1834,001000001000000000000000000000000000000,33.0
1835,001000000000000000000100000000000000000,255.0
1836,001000000000000000001000000000000000000,73.0
1837,001000000001000000000000000000000000000,48.0
1838,001000000000001000000000000000000000000,90.0
1839,001000000000010000000000000000000000000,110.0
1840,001000000010000000000000000000000000000,290.0
1841,001000000000000000000100000000000000000,120.0
1842,001000000010000000000000000000000000000,225.0
1843,001000000000000000001000000000000000000,180.0
1844,001000000000001000000000000000000000000,34.0
1845,001000000000001000000000000000000000000,19.0
1846,001000000000000100000000000000000000000,100.0
1850,001000010000000000000000000000000000000,220.0
1851,001000010000000000000000000000000000000,16.0
1852,001000010000000000000000000000000000000,9.0
1853,001000000000000000100000000000000000000,160.0
1854,001000000000000000100000000000000000000,130.0
1855,001000000000000000100000000000000000000,120.0
1856,001000000000010000000000000000000000000,110.0
1857,001000000001000000000000000000000000000,85.0
1858,001000000001000000000000000000000000000,130.0
1866,001000000000000000001000000000000000000,158.0
2060,010000000000000010000000000000000000000,10000.0
1859,001000001000000000000000000000000000000,100.0
1860,001000000000000001000000000000000000000,68.0
1861,001000000000000001000000000000000000000,110.0
1862,001000000000000001000000000000000000000,110.0
1863,001000000000000000000100000000000000000,110.0
1864,001000000000000000000100000000000000000,120.0
1865,001000000000000000001000000000000000000,90.0
1867,001000000000000000001000000000000000000,158.0
1868,001000000000000000001000000000000000000,60.0
1869,001000000000000000100000000000000000000,250.0
1870,001000000000000000100000000000000000000,260.0
1871,001000000000000000100000000000000000000,200.0
1872,001000000000100000000000000000000000000,271.0
1873,001000000000000000001000000000000000000,86.0
1874,001000000000000000001000000000000000000,215.0
1875,001000010000000000000000000000000000000,47.0
1876,001000010000000000000000000000000000000,130.0
1877,001000010000000000000000000000000000000,145.0
1878,001000010000000000000000000000000000000,145.0
1879,001000010000000000000000000000000000000,196.0
1880,001000000000000000000100000000000000000,158.0
1881,001000000000000000000100000000000000000,158.0
1893,010000000000000000000000100000000000000,43.0
2061,010000000000000010000000000000000000000,6500.0
1882,001000000000000000000100000000000000000,110.0
1883,001000000000000000000100000000000000000,150.0
1884,001000000000000000000100000000000000000,94.0
1885,010000000000000010000000000000000000000,2800.0
1886,001000000010000000000000000000010000000,1050.0
1887,001000000010000000000000000000010000000,1050.0
1888,001000000010000000000000000000010000000,50.0
1889,001000000010000000000000000000010000000,50.0
1890,001000000010000000000000000000010000000,310.0
1891,010000000000000000000000100000000000000,100.0
1892,010000000000000000000000100000000000000,150.0
1894,001000000000000000000100000000000000000,50.0
1895,001000000000000100000000000000000000000,132.0
1896,001000000000000000100000000000000000000,220.0
1897,001000000000000000100000000000000000000,188.0
1898,001000000000000000100000000000000000000,220.0
1944,001000000000000000000100000000000000000,31.0
1899,001000000000000000100000000000000000000,225.0
1900,001000000000000000100000000000000000000,122.0
1901,001000000000000000100000000000000000000,140.0
1902,001000000000000000100000000000000000000,210.0
1903,001000000000000000100000000000000000000,88.0
1945,001000000000000000000100000000000000000,36.0
1946,001000000000000000000100000000000000000,400.0
2031,010000000000000010000000000000000000000,6300.0
1904,001000000000001000000000000000000000000,105.0
1905,001000000010000000000000000000010000000,23.0
1906,001000000010000000000000000000010000000,23.0
1907,001000000010000000000000000000010000000,23.0
1908,001000000010000000000000000000010000000,23.0
1963,001000000000000000000100000000000000000,53.0
1964,001000000000000000000100000000000000000,80.0
1909,001000000010000000000000000000010000000,78.0
1910,001000000010000000000000000000010000000,25.0
1911,001000000010000000000000000000010000000,270.0
1912,001000000010000000000000000000010000000,480.0
1913,001000000010000000000000000000010000000,23.0
1965,001000000000000000000100000000000000000,130.0
1914,001000000010000000000000000000010000000,48.0
1915,001000000010000000000000000000010000000,23.0
1916,001000000010000000000000000000010000000,23.0
1917,001000000010000000000000000000010000000,215.0
1918,001000000010000000000000000000010000000,270.0
1966,001000000000000000000100000000000000000,180.0
1919,001000000010000000000000000000010000000,270.0
1920,001000000010000000000000000000010000000,320.0
1921,001000000010000000000000000000010000000,480.0
1922,001000000010000000000000000000010000000,690.0
1923,001000000010000000000000000000010000000,23.0
1967,001000000000010000000000000000000000000,10.0
1924,001000000010000000000000000000010000000,830.0
1925,001000000000000000000100000000000000000,45.0
1926,000100000000000000000000000010000000000,222.0
1927,000100000000000000000000000010000000000,40.0
1928,000100000000000000000000000010000000000,20.0
1929,000100000000000000000000000010000000000,15.0
1930,000100000000000000000000000010000000000,30.0
1931,000100000000000000000000000010000000000,25.0
1932,000100000000000000000000000010000000000,25.0
1933,000100000000000000000000000010000000000,15.0
1934,000100000000000000000000000010000000000,15.0
1935,001000000000100000000000000000000000000,35.0
1936,001000000000100000000000000000000000000,55.0
1937,001000000000100000000000000000000000000,70.0
1938,001000000000100000000000000000000000000,85.0
1939,001000000000100000000000000000000000000,260.0
1940,001000000000000100000000000000000000000,40.0
1941,000100000000000000010000000000000000000,60.0
1942,001000000000100000000000000000000000000,40.0
1943,001000000000000000000100000000000000000,28.0
1947,000100000000000000010000000000000000000,100.0
1948,001000000000000000000100000000000000000,150.0
1949,001000000000000000000100000000000000000,150.0
1950,000100000000000000010000000000000000000,40.0
1951,000100000000000000010000000000000000000,80.0
1952,000100000000000000000010000000000000000,10.0
1953,000100000000000000000010000000000000000,15.0
1954,000100000000000000000000000010000000000,120.0
1955,000100000000000000000000000010000000000,100.0
1956,001000000000010000000000000000000000000,9.0
1957,001000000000010000000000000000000000000,50.0
1958,001000000000000000000100000000000000000,14.4
1959,001000000000010000000000000000000000000,43.0
1960,001000010000000000000000000000000000000,20.0
1961,001000010000000000000000000000000000000,35.0
1962,001000000000000000000100000000000000000,41.0
1971,001000010000000000000000000000000000000,35.0
1972,001000010000000000000000000000000000000,35.0
1973,001000010000000000000000000000000000000,25.0
1974,001000010000000000000000000000000000000,50.0
1975,001000010000000000000000000000000000000,5.0
1976,001000010000000000000000000000000000000,20.0
1977,001000000000000000000100000000000000000,50.0
1978,000001100000000000000000000000001000000,85.0
1979,000001100000000000000000000000001000000,180.0
1980,000001100000000000000000000000001000000,135.0
1981,000001100000000000000000000000001000000,150.0
1982,000001100000000000000000000000001000000,150.0
1983,001000000000000000100000000000000000000,95.0
1984,001000010000000000000000000000000000000,35.0
1985,001000010000000000000000000000000000000,30.0
2000,001000000000000000000100000000000000000,270.0
2001,001000000000010000000000000000000000000,15.0
2002,001000000000010000000000000000000000000,65.0
2003,001000000001000000000000000000000000000,50.0
2004,001000010000000000000000000000000000000,25.0
2005,001000010000000000000000000000000000000,130.0
2006,001000010000000000000000000000000000000,16.0
2007,001000010000000000000000000000000000000,26.0
2008,001000010000000000000000000000000000000,40.0
2009,001000010000000000000000000000000000000,43.0
2010,001000010000000000000000000000000000000,46.0
2011,001000010000000000000000000000000000000,50.0
2012,001000010000000000000000000000000000000,45.0
2013,001000010000000000000000000000000000000,45.0
2014,001000010000000000000000000000000000000,11.5
2015,100000000000000000000000000000000000000,55.0
2016,100000000000000000000000000000000000000,235.0
2162,001000000000000100000000000000000000000,36.0
2017,001000000000000000001000000000000000000,115.0
2018,100000000000000000000000000000000000000,74.0
2019,100000000000000000000000000000000000000,215.0
2020,001000010000000000000000000000000000000,35.0
2021,001000000001000000000000000000000000000,45.0
2022,001000000000000100000000000000000000000,200.0
2023,010000000000000010000000000000000000000,14000.0
2024,010000000000000010000000000000000000000,14000.0
2025,010000000000000010000000000000000000000,2200.0
2026,010000000000000010000000000000000000000,2200.0
2027,010000000000000010000000000000000000000,3600.0
2032,010000000000000010000000000000000000000,3600.0
2033,010000000000000010000000000000000000000,3600.0
2034,010000000000000010000000000000000000000,4500.0
2035,010000000000000010000000000000000000000,3600.0
2036,010000000000000010000000000000000000000,500.0
2037,010000000000000010000000000000000000000,1100.0
2038,010000000000000010000000000000000000000,1300.0
2039,010000000000000010000000000000000000000,400.0
2040,010000000000000010000000000000000000000,400.0
2041,010000000000000010000000000000000000000,400.0
2042,010000000000000010000000000000000000000,23000.0
2043,010000000000000010000000000000000000000,18000.0
2044,010000000000000010000000000000000000000,2200.0
2045,010000000000000010000000000000000000000,2200.0
2046,010000000000000010000000000000000000000,800.0
2047,010000000000000010000000000000000000000,18500.0
2163,001000000000000100000000000000000000000,39.0
2062,010000000000000010000000000000000000000,2900.0
2063,010000000000000010000000000000000000000,2700.0
2064,010000000000000010000000000000000000000,3500.0
2065,010000000000000010000000000000000000000,2500.0
2066,010000000000000010000000000000000000000,1500.0
2067,010000000000000010000000000000000000000,2100.0
2068,010000000000000010000000000000000000000,2500.0
2069,010000000000000010000000000000000000000,1700.0
2070,010000000000000010000000000000000000000,2600.0
2071,010000000000000010000000000000000000000,13000.0
2072,010000000000000010000000000000000000000,1600.0
2073,010000000000000010000000000000000000000,750.0
2074,010000000000000010000000000000000000000,1500.0
2075,010000000000000010000000000000000000000,500.0
2076,010000000000000010000000000000000000000,600.0
2077,010000000000000010000000000000000000000,600.0
2078,010000000000000010000000000000000000000,1100.0
2079,010000000000000010000000000000000000000,1100.0
2080,010000000000000010000000000000000000000,1100.0
2081,010000000000000010000000000000000000000,1100.0
2082,010000000000000010000000000000000000000,850.0
2083,010000000000000010000000000000000000000,1600.0
2084,010000000000000010000000000000000000000,1600.0
2085,010000000000000010000000000000000000000,1600.0
2086,010000000000000010000000000000000000000,1500.0
2107,001000000000000000001000000000000000000,216.0
2087,010000000000000010000000000000000000000,12000.0
2088,010000000000000010000000000000000000000,600.0
2089,010000000000000010000000000000000000000,600.0
2090,010000000000000010000000000000000000000,3000.0
2091,010000000000000010000000000000000000000,500.0
2092,010000000000000010000000000000000000000,3500.0
2093,010000000000000010000000000000000000000,3500.0
2094,001000000010000000000000000000000000000,60.0
2095,001000000010000000000000000000000000000,30.0
2096,001000000010000000000000000000000000000,30.0
2097,000010000000000000000000000000100000000,7.0
2098,001000000010000000000000000000000000000,30.0
2099,000001100000000000000000000000000100000,130.0
2100,100000000000000000000000000000000000000,48.0
2101,001000000000100000000000000000000000000,130.0
2102,001000000000100000000000000000000000000,85.0
2103,001000000000100000000000000000000000000,93.0
2104,001000000000100000000000000000000000000,54.0
2105,001000000000100000000000000000000000000,115.0
2106,001000000000001000000000000000000000000,64.0
2113,010000000000000010000000000000000000000,450.0
2114,001000000000000000001000000000000000000,50.0
